"p01","p02","p03","p04","p05","p06","p07","p08","p09","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p49","p50","p51","p52","p53","p54","p55","p56","p57","p58","p59","p60","p61","p62","p63","p64","p65","p66","p67","p68","p69","p70","p71","p72","p73","p74","p75","p76","p77","p78","p79","p80","p81","p82","p83","p84","p85","p86","p87","p88","p89","p90","p91","p92","p93","p94","p95","p96","p97","p98","p99","p100","p101","p102","p103","p104","p105","p106","p107","p108","p109","p110","p111","p112","p113","p114","p115","p116","p117","p118","p119","p120","p121","p122","p123","p124","p125","p126","p127","p128","p129","p130","p131","p132","p133","p134","p135","p136","p137","p138","p139","p140","p141","p142","p143","p144","p145","p146","p147","p148","p149","p150","class"
0,0,0,0,253,0,253,0,12,253,0,218,0,210,0,0,0,0,0,0,0,0,0,213,0,0,253,0,0,0,0,0,0,0,0,0,100,253,95,69,0,0,0,0,0,0,0,0,253,0,0,0,9,0,0,0,0,0,0,0,0,0,0,25,0,246,186,0,0,60,0,0,0,0,0,0,0,0,0,0,18,0,198,0,253,0,89,0,222,120,0,218,0,0,0,0,0,0,13,0,0,253,0,0,0,254,0,1,0,0,0,0,0,0,245,253,0,0,0,16,253,0,0,253,0,166,0,0,0,0,0,0,77,246,0,253,253,0,0,0,0,0,0,0,0,0,0,250,206,118,0
0,0,0,0,194,0,21,0,0,116,0,253,0,231,0,0,0,0,0,0,0,0,0,0,21,0,252,0,0,0,0,0,0,0,0,0,227,240,106,103,0,0,0,0,0,0,0,0,223,0,0,0,252,0,252,0,0,0,0,0,0,0,0,252,0,0,212,0,252,25,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,222,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,98,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,252,0,0,0,0,0,0,253,0,168,1
0,0,0,0,192,0,14,0,0,140,0,177,0,0,0,0,0,0,0,0,0,0,0,0,20,0,253,0,0,0,0,253,0,0,0,0,1,199,164,0,0,0,0,0,0,0,0,0,253,0,0,0,235,0,0,0,0,0,0,0,0,0,0,249,0,0,253,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,242,54,0,0,0,6,0,253,0,253,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,253,0,0,0,0,0,0,228,0,251,0
0,0,0,0,254,0,0,0,0,110,0,254,0,254,0,0,0,0,0,0,33,0,0,0,0,0,254,218,0,0,0,254,0,0,0,0,254,247,254,0,0,0,0,0,8,0,0,0,232,0,0,0,0,0,0,0,0,0,2,0,0,0,0,217,0,143,0,0,0,25,0,0,0,0,0,0,0,0,218,0,254,0,4,0,254,0,143,0,43,254,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,254,0,28,55,254,0,0,0,0,0,0,0,0,221,0,102,248,0,0,0,0,0,0,0,0,0,0,0,254,254,254,0
0,0,0,0,0,0,173,0,96,251,0,0,0,253,0,0,0,0,0,0,42,0,0,110,0,0,251,231,0,0,0,158,0,0,0,0,251,0,244,0,0,0,0,0,47,0,0,0,0,0,0,0,8,0,0,0,0,0,251,0,0,0,0,191,0,251,96,0,0,0,16,0,0,0,0,0,0,0,219,0,251,0,253,0,188,0,251,0,120,251,0,251,0,0,0,0,251,0,0,0,0,31,0,0,0,0,0,0,0,0,253,0,0,255,0,251,0,0,0,188,96,0,251,188,0,0,0,0,0,0,0,0,251,0,253,253,0,0,0,0,0,0,0,0,0,0,0,251,251,188,0
0,0,0,0,253,0,0,0,254,0,0,249,0,253,0,0,0,0,0,0,0,0,0,77,0,0,15,179,0,0,0,156,0,0,0,0,253,253,253,173,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,24,0,0,0,0,0,0,0,253,0,253,253,0,0,0,4,0,0,0,0,0,0,0,106,0,253,0,253,0,253,190,253,0,253,177,0,227,0,0,0,0,197,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,203,253,0,0,0,253,238,0,107,8,0,0,0,0,0,0,0,0,253,0,253,253,0,0,0,0,0,0,0,0,0,0,0,253,253,235,0
0,0,0,0,253,0,253,0,0,251,0,73,0,0,0,0,0,0,0,0,0,0,0,0,251,0,251,0,0,0,0,253,0,0,0,0,0,217,180,251,0,0,0,0,0,0,0,0,253,0,0,0,147,0,147,0,0,0,0,0,0,0,0,251,0,0,255,0,73,168,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,251,253,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,170,0,0,0,0,0,211,0,253,0,142,0,0,0,0,0,0,0,246,0,0,125,0,0,0,251,0,0,0,0,0,0,164,0,251,0
0,0,0,0,253,0,252,0,0,252,0,253,0,170,0,0,0,0,0,0,0,0,0,224,0,0,252,0,0,0,0,0,0,0,28,0,128,252,147,65,0,0,0,0,0,0,0,0,225,0,0,0,45,0,0,19,0,0,0,0,0,0,0,0,0,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,241,0,0,0,194,141,0,253,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,125,253,0,0,0,0,0,0,0,253,0,252,0,0,0,0,28,0,0,253,0,253,141,0,0,0,0,0,0,0,0,0,0,253,222,253,0
0,0,0,0,0,0,255,0,0,255,0,0,0,0,0,0,0,0,0,0,255,0,0,128,0,0,255,64,128,0,0,0,0,0,128,0,0,0,255,0,0,0,0,0,191,0,64,0,0,255,0,0,0,0,0,255,0,0,128,255,0,0,0,0,0,255,0,0,0,0,255,0,0,0,0,0,0,0,255,0,128,0,255,0,255,255,255,128,0,255,0,0,0,0,0,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,255,0,0,255,255,0,255,0,0,0,0,255,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0
0,0,0,0,9,0,253,0,0,253,0,232,0,62,0,0,0,0,0,0,0,0,0,0,212,0,253,0,0,0,0,0,0,0,0,0,103,150,0,253,0,0,0,0,0,0,0,0,253,0,0,0,253,0,253,0,0,0,0,0,0,0,0,253,0,0,197,0,11,253,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,205,253,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,240,65,0,0,0,0,0,11,0,144,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,253,0,0,0,0,0,0,224,0,253,1
0,0,0,0,253,0,253,0,44,253,0,254,0,102,0,0,0,0,0,0,253,0,0,208,0,0,253,253,0,0,0,253,0,0,0,0,253,205,253,0,0,0,0,0,104,0,22,0,74,55,0,0,0,0,0,0,4,0,60,253,0,0,0,253,0,253,0,0,183,0,253,0,0,0,0,0,0,0,253,0,253,0,229,0,253,0,253,0,0,253,0,253,0,0,0,0,238,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,106,74,253,0,0,0,253,202,28,253,253,0,14,0,0,0,0,0,0,253,212,253,30,6,0,0,0,0,0,0,0,0,0,0,253,253,253,0
0,0,0,0,70,0,213,0,0,253,0,253,0,41,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,118,0,0,0,0,122,66,180,93,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,231,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,149,0,0,0,201,40,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,222,0,0,0,0,24,0,0,0,0,0,0,253,0,46,0
0,0,0,0,0,0,0,0,0,24,0,35,0,94,0,0,0,0,0,0,0,0,0,0,0,0,9,229,0,0,0,13,0,0,0,0,166,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,251,0,149,0,0,0,0,0,0,0,0,0,0,0,0,196,0,227,0,0,0,254,0,123,0,0,0,0,119,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,151,0,210,7,0,0,0,0,0,0,0,0,0,0,0,128,149,213,0
0,0,0,0,223,0,248,0,235,254,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,254,250,0,0,0,254,0,0,0,0,0,3,254,0,0,0,0,0,234,0,0,0,254,0,0,0,0,0,0,0,0,0,0,239,0,0,0,41,0,254,0,0,0,254,75,0,0,0,0,0,0,0,252,0,141,0,254,0,242,0,254,0,0,254,0,45,0,0,0,0,12,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,201,0,0,0,254,235,3,155,254,0,0,0,0,0,0,0,0,213,58,184,0,0,0,0,0,0,0,0,0,0,0,0,63,96,3,0
0,0,0,0,254,0,0,0,0,0,0,254,0,254,0,0,0,0,0,0,209,0,0,0,0,0,207,254,0,0,0,254,0,0,0,0,254,150,254,254,0,0,0,0,254,0,0,0,254,0,0,0,171,0,0,0,0,0,243,22,0,0,0,251,0,0,63,0,0,177,0,0,0,0,0,0,0,0,254,0,254,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,96,0,144,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,254,0,0,0,0,254,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,254,0,94,0
0,0,0,0,118,0,252,0,0,252,0,252,0,145,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,252,0,0,0,0,133,121,252,140,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,255,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,169,0,0,0,252,252,0,106,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,252,0,169,225,252,0,0,0,0,0,0,0,0,0,0,29,252,0,0,0,0,198,0,0,0,0,0,0,252,0,252,0
0,0,0,0,179,0,0,0,253,0,0,0,0,155,255,0,0,0,0,0,251,0,0,18,0,0,115,251,0,0,0,251,0,0,0,0,248,0,251,251,0,0,0,0,57,0,0,0,251,0,0,0,0,0,0,0,0,174,251,184,0,0,0,251,0,212,156,0,0,231,184,0,0,0,0,0,0,0,251,0,251,0,253,0,0,0,212,0,0,108,0,179,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,253,0,0,59,0,0,0,251,251,0,0,0,251,251,167,251,0,0,0,0,0,0,0,0,0,251,0,190,144,0,0,0,0,0,0,0,0,0,0,0,253,251,251,0
0,0,0,0,252,0,252,0,253,252,0,0,0,243,255,0,0,0,0,0,0,0,0,111,0,0,59,0,0,0,0,0,0,0,0,0,188,115,120,75,0,0,0,0,0,0,0,0,222,0,0,0,18,0,0,0,0,0,0,0,0,0,0,252,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,253,0,120,0,252,0,225,173,0,238,0,0,0,0,0,0,0,0,0,252,0,0,0,12,0,253,0,0,0,0,0,0,121,189,0,0,0,92,252,0,0,7,0,252,0,0,0,0,0,0,162,0,27,252,0,0,0,0,0,0,0,0,0,0,0,163,252,14,0
0,0,0,0,222,0,183,0,0,195,0,253,0,42,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,67,252,0,0,0,0,0,0,0,0,0,0,106,0,0,0,207,0,0,0,0,0,0,0,0,0,0,193,0,0,128,0,118,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,43,0,0,0,140,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,252,0,69,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,252,0,252,0
0,0,0,0,253,0,253,0,0,254,0,253,0,253,0,0,0,0,0,0,226,0,0,0,0,0,253,253,0,0,0,251,0,0,0,0,253,251,251,254,0,0,0,0,251,0,0,0,83,0,0,0,253,0,0,0,0,0,0,0,0,0,0,254,0,251,0,0,198,0,0,0,0,0,0,0,0,0,253,0,253,0,254,0,253,0,253,0,85,251,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,251,0,0,0,253,0,254,85,168,0,0,0,0,0,0,0,0,0,0,253,251,0,0,0,0,251,0,0,0,0,0,0,253,0,253,0
0,0,0,0,0,0,0,0,0,61,0,0,0,234,0,0,0,0,0,0,131,0,0,0,0,0,91,252,0,0,0,0,0,0,0,0,122,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,21,82,0,0,0,253,0,253,0,0,203,0,252,103,0,0,0,0,0,0,255,0,173,0,51,0,244,0,223,0,213,41,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,223,0,0,0,123,0,0,203,0,0,0,0,0,0,0,0,0,203,0,132,243,0,0,0,0,253,0,0,0,0,0,0,153,0,254,1
0,0,0,0,253,0,206,0,0,243,0,253,0,196,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,89,0,0,0,0,233,253,253,66,0,0,0,0,0,0,0,0,28,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,253,225,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,170,0,253,0,147,0,253,232,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,244,0,23,0,253,0,35,0,0,0,0,0,0,0,108,22,253,0,0,0,0,241,0,0,0,0,0,0,253,226,253,0
0,0,0,0,243,0,138,0,67,226,0,0,0,248,0,0,0,0,0,0,0,0,0,254,0,0,254,218,0,0,0,0,0,0,54,0,254,0,254,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,140,0,254,0,254,0,245,218,252,0,0,167,0,16,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,31,150,0,0,0,252,160,0,0,254,0,51,0,0,0,0,159,0,254,244,15,125,44,0,0,0,0,0,0,0,0,0,0,254,151,0,0
0,0,0,0,252,0,102,0,21,102,0,232,0,189,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,49,0,212,250,252,0,0,0,0,0,0,0,0,0,202,0,0,0,151,0,0,170,0,0,0,0,0,0,0,250,0,252,250,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,161,0,252,250,151,0,250,255,0,252,0,0,0,0,31,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,202,252,0,0,0,250,213,0,62,252,0,151,0,0,0,0,49,0,163,103,0,252,0,0,0,0,31,0,0,0,0,0,0,252,252,252,0
0,0,0,0,217,0,95,0,119,172,0,7,0,89,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,254,0,231,0,196,171,0,6,0,0,0,0,0,0,0,0,0,252,0,0,0,206,0,7,0,0,0,0,0,0,0,32,0,0,0,46,254,0,0,0,0,115,0,0,0,0,0,0,245,78,0,202,32,0,0,0,0,0,0,0,0,0,0,0,254,0,0
0,0,0,0,254,0,0,0,97,0,0,254,0,254,0,0,0,0,0,0,0,0,0,254,0,0,241,98,0,0,0,5,0,0,0,0,250,254,246,177,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,167,0,0,0,0,0,0,0,254,0,252,254,0,0,162,0,0,0,0,0,0,0,0,0,0,208,0,223,0,254,146,200,0,188,254,0,254,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,243,219,0,0,241,0,0,0,0,0,0,45,0,254,162,0,254,0,0,0,0,0,0,0,0,0,0,0,254,254,254,0
0,0,0,0,0,0,0,0,0,86,0,114,0,0,0,0,0,0,0,0,170,0,0,0,0,0,255,170,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,255,0,29,0,0,0,255,0,0,0,0,255,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,255,0,0,0,255,0,0,0,141,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,255,0
0,0,0,0,0,0,0,0,131,21,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,253,53,0,0,0,145,0,0,0,0,0,0,253,0,0,0,0,0,253,0,31,0,0,136,0,0,0,0,0,0,0,0,164,254,0,0,0,40,0,253,0,0,0,0,253,0,0,0,0,0,0,0,68,0,0,0,254,0,144,0,253,0,0,253,0,153,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,20,253,0,0,0,253,163,0,253,253,0,0,0,0,0,0,0,0,55,28,254,0,0,0,0,0,0,0,0,0,0,0,0,0,253,126,0
0,0,0,0,123,0,0,0,0,0,0,253,0,63,0,0,0,0,0,0,253,0,0,0,42,0,0,253,0,0,0,240,99,0,0,0,253,253,0,227,0,0,0,0,0,0,175,0,96,0,0,0,0,0,0,0,0,0,253,245,0,0,0,0,0,0,234,0,0,252,253,0,0,0,0,0,0,0,253,0,253,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,192,0,253,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,123,0,253,253,0,0,0,0,0,0,0,0,0,253,0,0,63,0,0,0,0,0,0,0,21,0,0,0,240,11,4,1
0,0,0,0,0,0,184,0,0,196,0,11,0,0,0,0,0,0,0,0,252,0,0,45,0,0,219,116,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,252,0,19,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,253,0,252,0,0,0,0,252,0,0,0,0,0,0,0,131,0,142,0,162,0,252,0,252,0,0,215,0,252,0,0,0,0,252,0,0,0,0,29,0,0,0,0,0,0,0,0,45,0,0,0,0,252,0,0,0,252,0,0,252,21,0,0,0,0,0,0,0,0,252,0,253,0,0,0,0,0,0,0,0,0,0,0,0,184,252,252,0
0,0,0,0,252,0,252,0,252,252,0,179,0,252,254,0,0,0,0,0,7,0,0,252,0,0,252,94,0,0,0,0,0,0,0,0,252,155,252,182,0,0,0,0,0,0,0,0,252,0,0,0,106,0,0,0,0,0,0,0,0,0,0,252,0,252,252,0,13,167,0,0,0,0,0,0,0,0,95,0,252,0,252,0,252,0,252,0,182,252,0,252,0,0,0,0,108,0,0,0,0,252,0,0,0,80,0,254,0,0,0,0,0,8,252,252,0,0,0,252,252,0,37,89,0,67,0,0,0,0,0,0,252,5,252,252,0,0,0,0,0,0,0,0,0,0,0,252,252,252,0
0,0,0,0,168,0,96,0,36,239,0,74,0,252,0,0,0,0,0,0,128,0,0,0,0,0,252,222,0,0,0,252,0,0,0,0,252,7,252,0,0,0,0,0,207,0,0,0,29,0,0,0,224,0,0,0,0,0,99,0,0,0,0,30,0,252,0,0,0,0,0,0,0,0,0,0,0,0,252,0,252,0,216,0,252,0,166,0,8,252,0,120,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,252,0,0,0,252,60,31,241,252,0,0,0,0,0,0,0,0,66,7,67,252,0,0,0,0,0,0,0,0,0,0,0,134,0,181,0
0,0,0,0,0,0,199,0,253,252,0,0,0,0,255,0,0,0,0,0,252,0,0,0,0,0,252,136,0,0,0,73,0,0,0,0,0,0,121,0,0,0,0,0,142,0,54,0,0,0,0,0,0,0,0,0,0,0,86,252,0,0,0,12,0,0,0,0,12,0,252,0,0,0,0,0,0,0,218,0,154,0,44,0,0,0,36,0,0,252,0,201,0,0,0,0,252,0,0,0,0,0,0,0,0,253,0,253,0,0,0,0,0,82,0,0,0,0,0,148,241,0,252,202,0,0,0,0,0,0,0,0,154,125,252,0,0,0,0,0,0,0,0,0,0,0,0,108,243,0,0
0,0,0,0,0,0,0,0,0,0,0,187,0,253,0,0,0,0,0,0,148,0,0,0,0,0,73,253,0,0,0,253,0,0,0,0,253,0,253,242,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,253,178,0,0,0,253,0,241,187,0,0,80,192,0,0,0,0,0,0,0,253,0,253,0,108,0,253,0,228,0,0,199,0,13,0,0,0,0,253,0,145,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,253,157,0,0,0,253,0,253,253,0,0,0,0,0,0,0,0,0,253,0,253,247,0,0,0,0,0,0,0,202,0,0,0,253,226,253,0
0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,249,0,0,0,0,0,104,247,0,0,0,243,0,0,0,0,7,0,4,254,0,0,0,0,144,0,0,0,230,0,0,0,0,0,0,0,0,0,254,116,0,0,0,225,0,149,0,0,0,17,65,0,0,0,0,0,0,0,254,0,73,0,0,0,254,0,203,0,0,0,0,0,0,0,0,0,254,0,173,0,0,0,0,0,0,0,0,0,0,0,119,0,0,28,254,0,0,0,0,0,0,15,226,0,0,0,0,0,0,0,0,0,254,0,254,0,0,0,0,0,0,0,0,0,0,0,0,132,61,131,0
0,0,0,0,32,0,252,0,22,252,0,0,0,253,0,0,0,0,0,0,29,0,0,160,0,0,252,252,0,0,0,0,0,0,0,0,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,253,0,252,24,0,5,0,0,0,0,0,0,0,0,0,227,0,252,0,245,0,252,9,252,0,0,252,0,252,0,0,0,0,136,0,0,0,0,160,0,0,0,0,0,0,0,0,5,0,0,255,127,252,0,0,0,252,24,0,252,252,0,111,0,0,0,0,0,0,252,78,233,253,0,0,0,0,0,0,0,0,0,0,0,252,252,45,0
0,0,0,0,51,0,0,0,0,0,0,252,0,252,0,0,0,0,0,0,0,0,0,0,252,0,0,42,0,0,0,253,0,0,0,0,252,107,21,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,36,0,252,0,0,253,0,2,252,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,252,0,0,97,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,192,0,252,201,0,0,0,0,0,0,0,0,0,252,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,170,252,1
0,0,0,0,253,0,184,0,0,40,0,213,0,2,0,0,0,0,0,0,0,0,0,116,0,0,244,0,0,0,0,0,0,0,0,0,0,145,253,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,199,0,183,253,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,253,0,50,0,253,253,0,253,0,0,0,0,0,0,0,0,0,116,0,0,0,112,0,0,0,0,0,0,0,77,0,253,0,0,0,214,234,0,0,253,0,232,0,0,0,0,0,0,0,247,2,104,122,0,0,0,95,0,0,0,0,0,0,186,232,82,0
0,0,0,0,253,0,253,0,33,253,0,240,0,253,0,0,0,0,0,0,0,0,0,0,0,0,253,209,0,0,0,216,0,0,0,0,253,249,253,0,0,0,0,0,0,0,0,0,115,0,0,0,57,0,0,0,0,0,0,0,0,0,0,162,0,252,44,0,255,0,0,0,0,0,0,0,0,0,145,0,253,0,221,0,253,0,247,0,32,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,14,253,0,0,0,253,200,0,18,253,0,0,0,0,0,0,0,0,145,207,22,253,116,0,0,0,0,0,0,0,0,0,0,253,45,214,0
0,0,0,0,0,0,52,0,12,229,0,0,0,253,0,0,0,0,0,0,13,0,0,0,0,0,253,253,0,0,0,253,0,0,0,0,253,0,253,205,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,253,13,0,0,0,253,0,253,214,0,0,0,13,0,0,0,0,0,0,0,229,0,253,0,206,0,133,0,231,0,58,253,0,253,0,0,0,0,244,0,19,0,0,0,0,0,0,0,0,0,0,0,254,0,0,91,208,253,0,0,0,253,180,223,253,253,0,0,0,0,0,0,0,0,253,167,253,253,7,0,0,0,0,0,0,109,0,0,0,253,179,253,0
0,0,0,0,246,0,0,0,0,2,0,253,0,37,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,154,0,0,0,0,219,223,249,253,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,23,0,0,0,184,161,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,253,0,253,3,46,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,222,0,0,0,0,0,0,200,0,155,0
0,0,0,0,253,0,253,0,44,253,0,17,0,152,0,0,0,0,0,0,0,0,0,232,0,0,128,0,0,0,0,0,0,0,0,0,42,84,120,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,156,0,0,0,0,0,0,0,219,0,253,223,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,229,0,253,253,180,0,199,253,0,64,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,57,89,0,0,0,43,105,0,0,208,0,206,0,0,0,0,56,0,189,184,30,233,76,0,0,0,0,0,0,0,0,0,0,163,0,0,0
0,0,0,0,252,0,184,0,255,252,0,216,0,252,0,0,0,0,0,0,59,0,0,237,0,0,252,252,0,0,0,55,0,0,0,0,252,252,252,0,0,0,0,0,5,0,0,0,66,0,0,0,0,0,0,10,0,0,123,112,0,0,0,252,0,252,250,0,0,0,0,0,0,0,0,0,0,0,234,0,252,0,253,0,252,63,252,0,129,252,0,252,0,0,0,0,155,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,133,111,252,0,0,0,252,253,0,252,143,0,0,0,0,0,0,0,0,252,105,252,252,2,0,0,0,0,0,0,0,0,0,0,252,252,84,0
0,0,0,0,113,0,0,0,0,0,0,254,0,254,0,0,0,0,0,0,0,0,0,0,0,0,248,73,0,0,0,170,0,0,0,0,252,70,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,254,0,0,0,140,0,0,0,0,254,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6,66,0,0,0,254,0,0,82,223,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,109,0,254,0
